Rep0

Winner id	Valuation	Bid	Surplus
41	94.34692342690917	82.0	12.346923426909171


Rep8

Winner id	Valuation	Bid	Surplus

44	96.4331891919626	82.0	14.433189191962597

37	82.78297791723547	82.0	0.7829779172354705

41	94.34692342690917	82.0	12.346923426909171

9	95.39726306033256	82.0	13.397263060332563

23	90.23398003238349	82.0	8.233980032383485

26	94.90207283668305	82.0	12.902072836683047

4	95.7926806782151	82.0	13.792680678215106

32	91.18787243753977	82.0	9.187872437539767

14	95.16528289628278	80.0	15.165282896282775

22	89.91202662503989	80.0	9.912026625039886


Rep9

Winner id	Valuation	Bid	Surplus

9	95.39726306033256	82.0	13.397263060332563

4	95.7926806782151	82.0	13.792680678215106

26	94.90207283668305	82.0	12.902072836683047

23	90.23398003238349	82.0	8.233980032383485

14	95.16528289628278	82.0	13.165282896282775

41	94.34692342690917	82.0	12.346923426909171

44	96.4331891919626	82.0	14.433189191962597

37	82.78297791723547	82.0	0.7829779172354705

32	91.18787243753977	80.0	11.187872437539767

22	89.91202662503989	80.0	9.912026625039886


Rep10

Winner id	Valuation	Bid	Surplus

41	94.34692342690917	82.0	12.346923426909171

22	89.91202662503989	82.0	7.912026625039886

9	95.39726306033256	82.0	13.397263060332563

44	96.4331891919626	82.0	14.433189191962597

14	95.16528289628278	82.0	13.165282896282775

4	95.7926806782151	82.0	13.792680678215106

26	94.90207283668305	82.0	12.902072836683047

32	91.18787243753977	82.0	9.187872437539767

37	82.78297791723547	82.0	0.7829779172354705

23	90.23398003238349	82.0	8.233980032383485


Rep11

Winner id	Valuation	Bid	Surplus

4	95.7926806782151	82.0	13.792680678215106

26	94.90207283668305	82.0	12.902072836683047

37	82.78297791723547	82.0	0.7829779172354705

14	95.16528289628278	82.0	13.165282896282775

9	95.39726306033256	82.0	13.397263060332563

41	94.34692342690917	82.0	12.346923426909171

44	96.4331891919626	82.0	14.433189191962597

32	91.18787243753977	80.0	11.187872437539767

22	89.91202662503989	80.0	9.912026625039886

23	90.23398003238349	80.0	10.233980032383485


Rep12

Winner id	Valuation	Bid	Surplus

23	90.23398003238349	82.0	8.233980032383485

32	91.18787243753977	82.0	9.187872437539767

22	89.91202662503989	82.0	7.912026625039886

26	94.90207283668305	82.0	12.902072836683047

37	82.78297791723547	82.0	0.7829779172354705

4	95.7926806782151	82.0	13.792680678215106

14	95.16528289628278	80.0	15.165282896282775

9	95.39726306033256	80.0	15.397263060332563

41	94.34692342690917	80.0	14.346923426909171

44	96.4331891919626	80.0	16.433189191962597


Rep13

Winner id	Valuation	Bid	Surplus

9	95.39726306033256	82.0	13.397263060332563

44	96.4331891919626	82.0	14.433189191962597

23	90.23398003238349	82.0	8.233980032383485

22	89.91202662503989	82.0	7.912026625039886

32	91.18787243753977	82.0	9.187872437539767

26	94.90207283668305	82.0	12.902072836683047

37	82.78297791723547	82.0	0.7829779172354705

41	94.34692342690917	80.0	14.346923426909171

14	95.16528289628278	80.0	15.165282896282775

4	95.7926806782151	80.0	15.792680678215106


Rep14

Winner id	Valuation	Bid	Surplus

9	95.39726306033256	82.0	13.397263060332563

4	95.7926806782151	82.0	13.792680678215106

41	94.34692342690917	82.0	12.346923426909171

44	96.4331891919626	82.0	14.433189191962597

26	94.90207283668305	82.0	12.902072836683047

23	90.23398003238349	80.0	10.233980032383485

32	91.18787243753977	80.0	11.187872437539767

22	89.91202662503989	80.0	9.912026625039886

14	95.16528289628278	80.0	15.165282896282775

37	82.78297791723547	80.0	2.7829779172354705


Rep15

Winner id	Valuation	Bid	Surplus

26	94.90207283668305	82.0	12.902072836683047

23	90.23398003238349	82.0	8.233980032383485

32	91.18787243753977	82.0	9.187872437539767

22	89.91202662503989	82.0	7.912026625039886

37	82.78297791723547	80.0	2.7829779172354705

44	96.4331891919626	80.0	16.433189191962597

14	95.16528289628278	80.0	15.165282896282775

9	95.39726306033256	80.0	15.397263060332563

41	94.34692342690917	80.0	14.346923426909171

4	95.7926806782151	80.0	15.792680678215106


Rep16

Winner id	Valuation	Bid	Surplus

32	91.18787243753977	82.0	9.187872437539767

37	82.78297791723547	82.0	0.7829779172354705

22	89.91202662503989	82.0	7.912026625039886

9	95.39726306033256	82.0	13.397263060332563

26	94.90207283668305	82.0	12.902072836683047

23	90.23398003238349	82.0	8.233980032383485

44	96.4331891919626	82.0	14.433189191962597

14	95.16528289628278	82.0	13.165282896282775

4	95.7926806782151	82.0	13.792680678215106

41	94.34692342690917	80.0	14.346923426909171


Rep17

Winner id	Valuation	Bid	Surplus

22	89.91202662503989	82.0	7.912026625039886

9	95.39726306033256	82.0	13.397263060332563

37	82.78297791723547	82.0	0.7829779172354705

26	94.90207283668305	82.0	12.902072836683047

23	90.23398003238349	82.0	8.233980032383485

32	91.18787243753977	82.0	9.187872437539767

14	95.16528289628278	82.0	13.165282896282775

44	96.4331891919626	82.0	14.433189191962597

41	94.34692342690917	80.0	14.346923426909171

4	95.7926806782151	80.0	15.792680678215106


Rep18

Winner id	Valuation	Bid	Surplus

37	82.78297791723547	82.0	0.7829779172354705

26	94.90207283668305	82.0	12.902072836683047

44	96.4331891919626	82.0	14.433189191962597

14	95.16528289628278	82.0	13.165282896282775

9	95.39726306033256	82.0	13.397263060332563

4	95.7926806782151	82.0	13.792680678215106

22	89.91202662503989	82.0	7.912026625039886

23	90.23398003238349	82.0	8.233980032383485

32	91.18787243753977	82.0	9.187872437539767

41	94.34692342690917	80.0	14.346923426909171


Rep19

Winner id	Valuation	Bid	Surplus

44	96.4331891919626	82.0	14.433189191962597

37	82.78297791723547	82.0	0.7829779172354705

23	90.23398003238349	82.0	8.233980032383485

32	91.18787243753977	82.0	9.187872437539767

4	95.7926806782151	82.0	13.792680678215106

14	95.16528289628278	82.0	13.165282896282775

22	89.91202662503989	82.0	7.912026625039886

26	94.90207283668305	82.0	12.902072836683047

41	94.34692342690917	80.0	14.346923426909171

9	95.39726306033256	80.0	15.397263060332563


Rep20

Winner id	Valuation	Bid	Surplus

9	95.39726306033256	82.0	13.397263060332563

4	95.7926806782151	82.0	13.792680678215106

44	96.4331891919626	82.0	14.433189191962597

23	90.23398003238349	82.0	8.233980032383485

37	82.78297791723547	80.0	2.7829779172354705

41	94.34692342690917	80.0	14.346923426909171

32	91.18787243753977	80.0	11.187872437539767

26	94.90207283668305	80.0	14.902072836683047

14	95.16528289628278	80.0	15.165282896282775

22	89.91202662503989	80.0	9.912026625039886


Rep21

Winner id	Valuation	Bid	Surplus

37	82.78297791723547	82.0	0.7829779172354705

23	90.23398003238349	80.0	10.233980032383485

4	95.7926806782151	80.0	15.792680678215106

32	91.18787243753977	80.0	11.187872437539767

44	96.4331891919626	80.0	16.433189191962597

9	95.39726306033256	80.0	15.397263060332563

14	95.16528289628278	80.0	15.165282896282775

26	94.90207283668305	80.0	14.902072836683047

22	89.91202662503989	80.0	9.912026625039886

41	94.34692342690917	80.0	14.346923426909171


Rep22

Winner id	Valuation	Bid	Surplus

26	94.90207283668305	82.0	12.902072836683047

41	94.34692342690917	80.0	14.346923426909171

22	89.91202662503989	80.0	9.912026625039886

32	91.18787243753977	80.0	11.187872437539767

37	82.78297791723547	80.0	2.7829779172354705

23	90.23398003238349	80.0	10.233980032383485

4	95.7926806782151	80.0	15.792680678215106

9	95.39726306033256	80.0	15.397263060332563

44	96.4331891919626	80.0	16.433189191962597

14	95.16528289628278	80.0	15.165282896282775


Rep23

Winner id	Valuation	Bid	Surplus

23	90.23398003238349	82.0	8.233980032383485

14	95.16528289628278	82.0	13.165282896282775

32	91.18787243753977	82.0	9.187872437539767

9	95.39726306033256	82.0	13.397263060332563

26	94.90207283668305	82.0	12.902072836683047

37	82.78297791723547	82.0	0.7829779172354705

44	96.4331891919626	82.0	14.433189191962597

22	89.91202662503989	82.0	7.912026625039886

4	95.7926806782151	82.0	13.792680678215106

41	94.34692342690917	80.0	14.346923426909171


Rep24

Winner id	Valuation	Bid	Surplus

4	95.7926806782151	82.0	13.792680678215106

9	95.39726306033256	82.0	13.397263060332563

14	95.16528289628278	82.0	13.165282896282775

22	89.91202662503989	82.0	7.912026625039886

23	90.23398003238349	82.0	8.233980032383485

41	94.34692342690917	80.0	14.346923426909171

32	91.18787243753977	80.0	11.187872437539767

26	94.90207283668305	80.0	14.902072836683047

37	82.78297791723547	80.0	2.7829779172354705

44	96.4331891919626	80.0	16.433189191962597


Rep25

Winner id	Valuation	Bid	Surplus

14	95.16528289628278	82.0	13.165282896282775

22	89.91202662503989	82.0	7.912026625039886

23	90.23398003238349	82.0	8.233980032383485

26	94.90207283668305	82.0	12.902072836683047

41	94.34692342690917	80.0	14.346923426909171

37	82.78297791723547	80.0	2.7829779172354705

4	95.7926806782151	80.0	15.792680678215106

9	95.39726306033256	80.0	15.397263060332563

44	96.4331891919626	80.0	16.433189191962597

32	91.18787243753977	80.0	11.187872437539767


Rep26

Winner id	Valuation	Bid	Surplus

26	94.90207283668305	82.0	12.902072836683047

32	91.18787243753977	82.0	9.187872437539767

37	82.78297791723547	82.0	0.7829779172354705

23	90.23398003238349	82.0	8.233980032383485

22	89.91202662503989	82.0	7.912026625039886

41	94.34692342690917	82.0	12.346923426909171

14	95.16528289628278	80.0	15.165282896282775

4	95.7926806782151	80.0	15.792680678215106

9	95.39726306033256	80.0	15.397263060332563

44	96.4331891919626	80.0	16.433189191962597


Rep27

Winner id	Valuation	Bid	Surplus

37	82.78297791723547	82.0	0.7829779172354705

41	94.34692342690917	82.0	12.346923426909171

14	95.16528289628278	82.0	13.165282896282775

4	95.7926806782151	82.0	13.792680678215106

23	90.23398003238349	82.0	8.233980032383485

32	91.18787243753977	82.0	9.187872437539767

22	89.91202662503989	82.0	7.912026625039886

26	94.90207283668305	82.0	12.902072836683047

44	96.4331891919626	80.0	16.433189191962597

9	95.39726306033256	80.0	15.397263060332563


Rep28

Winner id	Valuation	Bid	Surplus

44	96.4331891919626	80.0	16.433189191962597

26	94.90207283668305	80.0	14.902072836683047

4	95.7926806782151	80.0	15.792680678215106

32	91.18787243753977	80.0	11.187872437539767

41	94.34692342690917	80.0	14.346923426909171

37	82.78297791723547	80.0	2.7829779172354705

9	95.39726306033256	80.0	15.397263060332563

22	89.91202662503989	80.0	9.912026625039886

23	90.23398003238349	80.0	10.233980032383485

14	95.16528289628278	80.0	15.165282896282775


Rep29

Winner id	Valuation	Bid	Surplus

14	95.16528289628278	82.0	13.165282896282775

26	94.90207283668305	82.0	12.902072836683047

32	91.18787243753977	82.0	9.187872437539767

4	95.7926806782151	82.0	13.792680678215106

22	89.91202662503989	82.0	7.912026625039886

44	96.4331891919626	82.0	14.433189191962597

37	82.78297791723547	82.0	0.7829779172354705

23	90.23398003238349	82.0	8.233980032383485

9	95.39726306033256	82.0	13.397263060332563

41	94.34692342690917	80.0	14.346923426909171



Done

