Rep0

4	95.7926806782151	90.0	5.792680678215106

9	95.39726306033256	90.0	5.397263060332563

22	89.91202662503989	85.0	4.912026625039886


Rep12

Winner id	Valuation	Bid	Surplus

32	91.18787243753977	90.0	1.1878724375397667

44	96.4331891919626	85.0	11.433189191962597

41	94.34692342690917	85.0	9.346923426909171

23	90.23398003238349	85.0	5.233980032383485

14	95.16528289628278	85.0	10.165282896282775

9	95.39726306033256	85.0	10.397263060332563

26	94.90207283668305	85.0	9.902072836683047

4	95.7926806782151	85.0	10.792680678215106


Rep13

Winner id	Valuation	Bid	Surplus

14	95.16528289628278	90.0	5.1652828962827755

32	91.18787243753977	90.0	1.1878724375397667

9	95.39726306033256	90.0	5.397263060332563

44	96.4331891919626	85.0	11.433189191962597

26	94.90207283668305	85.0	9.902072836683047

41	94.34692342690917	85.0	9.346923426909171

4	95.7926806782151	85.0	10.792680678215106

23	90.23398003238349	85.0	5.233980032383485


Rep14

Winner id	Valuation	Bid	Surplus

9	95.39726306033256	90.0	5.397263060332563

26	94.90207283668305	90.0	4.902072836683047

41	94.34692342690917	90.0	4.346923426909171

4	95.7926806782151	90.0	5.792680678215106

32	91.18787243753977	85.0	6.187872437539767

14	95.16528289628278	85.0	10.165282896282775

44	96.4331891919626	85.0	11.433189191962597

23	90.23398003238349	85.0	5.233980032383485


Rep15

Winner id	Valuation	Bid	Surplus

32	91.18787243753977	90.0	1.1878724375397667

4	95.7926806782151	90.0	5.792680678215106

23	90.23398003238349	90.0	0.23398003238348508

26	94.90207283668305	85.0	9.902072836683047

41	94.34692342690917	85.0	9.346923426909171

9	95.39726306033256	85.0	10.397263060332563

14	95.16528289628278	85.0	10.165282896282775

44	96.4331891919626	85.0	11.433189191962597


Rep16

Winner id	Valuation	Bid	Surplus

23	90.23398003238349	90.0	0.23398003238348508

9	95.39726306033256	90.0	5.397263060332563

26	94.90207283668305	90.0	4.902072836683047

14	95.16528289628278	90.0	5.1652828962827755

32	91.18787243753977	85.0	6.187872437539767

4	95.7926806782151	85.0	10.792680678215106

41	94.34692342690917	85.0	9.346923426909171

44	96.4331891919626	85.0	11.433189191962597


Rep17

Winner id	Valuation	Bid	Surplus

32	91.18787243753977	90.0	1.1878724375397667

22	89.91202662503989	85.0	4.912026625039886

23	90.23398003238349	85.0	5.233980032383485

4	95.7926806782151	85.0	10.792680678215106

41	94.34692342690917	85.0	9.346923426909171

9	95.39726306033256	85.0	10.397263060332563

14	95.16528289628278	85.0	10.165282896282775

26	94.90207283668305	85.0	9.902072836683047


Rep18

Winner id	Valuation	Bid	Surplus

9	95.39726306033256	90.0	5.397263060332563

14	95.16528289628278	85.0	10.165282896282775

4	95.7926806782151	85.0	10.792680678215106

41	94.34692342690917	85.0	9.346923426909171

22	89.91202662503989	85.0	4.912026625039886

32	91.18787243753977	85.0	6.187872437539767

23	90.23398003238349	85.0	5.233980032383485

26	94.90207283668305	85.0	9.902072836683047


Rep19

Winner id	Valuation	Bid	Surplus

23	90.23398003238349	90.0	0.23398003238348508

41	94.34692342690917	90.0	4.346923426909171

14	95.16528289628278	90.0	5.1652828962827755

9	95.39726306033256	85.0	10.397263060332563

4	95.7926806782151	85.0	10.792680678215106

26	94.90207283668305	85.0	9.902072836683047

44	96.4331891919626	85.0	11.433189191962597

32	91.18787243753977	85.0	6.187872437539767


Rep20

Winner id	Valuation	Bid	Surplus

14	95.16528289628278	90.0	5.1652828962827755

4	95.7926806782151	90.0	5.792680678215106

41	94.34692342690917	90.0	4.346923426909171

26	94.90207283668305	90.0	4.902072836683047

23	90.23398003238349	85.0	5.233980032383485

32	91.18787243753977	85.0	6.187872437539767

22	89.91202662503989	85.0	4.912026625039886

9	95.39726306033256	85.0	10.397263060332563


Rep21

Winner id	Valuation	Bid	Surplus

4	95.7926806782151	90.0	5.792680678215106

26	94.90207283668305	90.0	4.902072836683047

32	91.18787243753977	90.0	1.1878724375397667

14	95.16528289628278	90.0	5.1652828962827755

23	90.23398003238349	85.0	5.233980032383485

9	95.39726306033256	85.0	10.397263060332563

44	96.4331891919626	85.0	11.433189191962597

41	94.34692342690917	85.0	9.346923426909171


Rep22

Winner id	Valuation	Bid	Surplus

23	90.23398003238349	90.0	0.23398003238348508

41	94.34692342690917	85.0	9.346923426909171

26	94.90207283668305	85.0	9.902072836683047

44	96.4331891919626	85.0	11.433189191962597

14	95.16528289628278	85.0	10.165282896282775

9	95.39726306033256	85.0	10.397263060332563

32	91.18787243753977	85.0	6.187872437539767

4	95.7926806782151	85.0	10.792680678215106


Rep23

Winner id	Valuation	Bid	Surplus

23	90.23398003238349	85.0	5.233980032383485

14	95.16528289628278	85.0	10.165282896282775

4	95.7926806782151	85.0	10.792680678215106

9	95.39726306033256	85.0	10.397263060332563

44	96.4331891919626	85.0	11.433189191962597

41	94.34692342690917	85.0	9.346923426909171

26	94.90207283668305	85.0	9.902072836683047

32	91.18787243753977	85.0	6.187872437539767


Rep24

Winner id	Valuation	Bid	Surplus

41	94.34692342690917	90.0	4.346923426909171

14	95.16528289628278	90.0	5.1652828962827755

32	91.18787243753977	85.0	6.187872437539767

23	90.23398003238349	85.0	5.233980032383485

4	95.7926806782151	85.0	10.792680678215106

22	89.91202662503989	85.0	4.912026625039886

9	95.39726306033256	85.0	10.397263060332563

26	94.90207283668305	85.0	9.902072836683047


Rep25

Winner id	Valuation	Bid	Surplus

9	95.39726306033256	90.0	5.397263060332563

32	91.18787243753977	85.0	6.187872437539767

26	94.90207283668305	85.0	9.902072836683047

41	94.34692342690917	85.0	9.346923426909171

14	95.16528289628278	85.0	10.165282896282775

4	95.7926806782151	85.0	10.792680678215106

23	90.23398003238349	85.0	5.233980032383485

22	89.91202662503989	85.0	4.912026625039886


Rep26

Winner id	Valuation	Bid	Surplus

4	95.7926806782151	90.0	5.792680678215106

26	94.90207283668305	90.0	4.902072836683047

23	90.23398003238349	90.0	0.23398003238348508

41	94.34692342690917	90.0	4.346923426909171

14	95.16528289628278	85.0	10.165282896282775

9	95.39726306033256	85.0	10.397263060332563

32	91.18787243753977	85.0	6.187872437539767

44	96.4331891919626	85.0	11.433189191962597


Rep27

Winner id	Valuation	Bid	Surplus

14	95.16528289628278	90.0	5.1652828962827755

41	94.34692342690917	90.0	4.346923426909171

4	95.7926806782151	90.0	5.792680678215106

26	94.90207283668305	85.0	9.902072836683047

23	90.23398003238349	85.0	5.233980032383485

44	96.4331891919626	85.0	11.433189191962597

9	95.39726306033256	85.0	10.397263060332563

32	91.18787243753977	85.0	6.187872437539767


Rep28

Winner id	Valuation	Bid	Surplus

23	90.23398003238349	90.0	0.23398003238348508

32	91.18787243753977	90.0	1.1878724375397667

14	95.16528289628278	85.0	10.165282896282775

9	95.39726306033256	85.0	10.397263060332563

44	96.4331891919626	85.0	11.433189191962597

26	94.90207283668305	85.0	9.902072836683047

4	95.7926806782151	85.0	10.792680678215106

41	94.34692342690917	85.0	9.346923426909171


Rep29

Winner id	Valuation	Bid	Surplus

41	94.34692342690917	90.0	4.346923426909171

9	95.39726306033256	90.0	5.397263060332563

26	94.90207283668305	90.0	4.902072836683047

4	95.7926806782151	90.0	5.792680678215106

14	95.16528289628278	90.0	5.1652828962827755

32	91.18787243753977	85.0	6.187872437539767

23	90.23398003238349	85.0	5.233980032383485

22	89.91202662503989	85.0	4.912026625039886



Done

